I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63,I64,I65,I66,I67,I68,I69,I70,I71,I72,I73,I74
0.000000,0.003154,0.001941,0.000331,0.116906,0.145351,-0.040884,-0.085669,0.076155,0.001779,0.001042,0.000337,0.012158,0.030400,0.006733,0.015055,0.078350,0.003190,0.001140,0.000000,0.025132,0.086848,0.013665,0.000000,0.000000,0.008762,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.632094,0.000000,-4.908460,-0.274141,0.000000,0.862586,-21.474195,-21.474195,0.083154,-0.794158,0.862586,7.878132,1.563361,-4.908460,-47.834736,-3.194491,0.000000,25.580715,-0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003155,0.001941,0.000331,0.116907,0.145347,-0.030176,-0.084798,0.076395,0.001779,0.001042,0.000337,0.012158,0.030400,0.004368,0.017957,0.078445,0.003190,0.001140,0.000000,0.025132,0.086847,-0.002297,0.000000,0.000000,0.008761,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.625709,0.000000,-4.858572,-0.320975,0.000000,1.028867,-21.547935,-21.547935,-0.032534,-0.918090,1.028867,5.110137,0.181096,-4.858572,-35.306229,0.538617,0.000000,-4.300568,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003155,0.001940,0.000331,0.116909,0.145343,-0.014780,-0.086808,0.077276,0.001778,0.001042,0.000337,0.012159,0.030400,0.007543,0.018006,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,0.000127,0.000000,0.000000,0.008761,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.646506,0.000000,-4.973742,-0.350765,0.000000,1.031686,-21.619467,-21.619467,0.004850,0.070918,1.031686,8.824929,0.186432,-4.973742,-17.293119,-0.030761,0.000000,0.237708,-0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003154,0.001940,0.000331,0.116912,0.145340,-0.012455,-0.088027,0.077276,0.001778,0.001042,0.000337,0.012159,0.030400,-0.016588,0.018790,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,-0.004688,0.000000,0.000000,0.008760,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.676894,0.000000,-5.043574,-0.362392,0.000000,1.076596,-21.608465,-21.608465,-0.012546,1.210446,1.076596,-19.408096,-0.160474,-5.043574,-14.572714,1.095226,0.000000,-8.776864,-0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003158,0.001940,0.000331,0.116912,0.145336,-0.014941,-0.086788,0.077489,0.001778,0.001042,0.000337,0.012160,0.030401,0.023412,0.019300,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,-0.002253,0.000000,0.000000,0.008759,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.646129,0.000000,-4.972590,-0.344296,0.000000,1.105795,-21.622604,-21.622604,-0.054653,-2.214286,1.105795,27.391628,0.354057,-4.972590,-17.480904,0.531862,0.000000,-4.218107,0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003158,0.001940,0.000331,0.116914,0.145332,-0.021995,-0.086316,0.077489,0.001778,0.001042,0.000337,0.012160,0.030401,0.007937,0.018781,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,-0.005157,0.000000,0.000000,0.008758,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.661832,0.000000,-4.945526,-0.355725,0.000000,1.076055,-21.610901,-21.610901,-0.008030,-0.515906,1.076055,9.286092,-0.453778,-4.945526,-25.734728,1.203861,0.000000,-9.653482,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019991,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003162,0.001940,0.000331,0.116914,0.145328,-0.007410,-0.084017,0.077489,0.001778,0.001042,0.000337,0.012160,0.030401,0.008683,0.015093,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,-0.002065,0.000000,0.000000,0.008758,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.616927,0.000000,-4.813838,-0.303655,0.000000,0.864786,-21.581219,-21.581219,-0.042464,0.473149,0.864786,10.158829,-1.382215,-4.813838,-8.670263,0.486869,0.000000,-3.865759,0.000006,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003164,0.001940,0.000331,0.116914,0.145324,-0.014846,-0.083163,0.077912,0.001777,0.001042,0.000337,0.012160,0.030401,-0.011720,0.016173,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,-0.001366,0.000000,0.000000,0.008757,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.599285,0.000000,-4.764890,-0.325132,0.000000,0.926636,-21.597692,-21.597692,-0.016129,1.565282,0.926636,-13.712292,-0.669395,-4.764890,-17.369446,0.319605,0.000000,-2.556413,0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003162,0.001940,0.000331,0.116917,0.145321,-0.033043,-0.084751,0.077912,0.001777,0.001042,0.000337,0.012160,0.030401,0.007158,0.014418,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,0.004761,0.000000,0.000000,0.008756,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.590541,0.000000,-4.855848,-0.283712,0.000000,0.826077,-21.579403,-21.579403,0.014228,0.146544,0.826077,8.375246,2.010586,-4.855848,-38.660515,-1.110884,0.000000,8.913206,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003165,0.001940,0.000331,0.116918,0.145317,-0.021388,-0.083868,0.077912,0.001777,0.001042,0.000337,0.012160,0.030401,0.005902,0.014510,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,0.002618,0.000000,0.000000,0.008755,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.585011,0.000000,-4.805273,-0.274452,0.000000,0.831353,-21.565628,-21.565628,0.003790,-0.420781,0.831353,6.905117,1.173412,-4.805273,-25.023726,-0.611869,0.000000,4.901665,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003164,0.001940,0.000331,0.116919,0.145313,0.000195,-0.084170,0.077912,0.001777,0.001042,0.000337,0.012160,0.030401,0.010125,0.011215,0.078537,0.003189,0.001140,0.000000,0.025132,0.086847,-0.007825,0.000000,0.000000,0.008755,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.619929,0.000000,-4.822581,-0.218392,0.000000,0.642550,-21.520622,-21.520622,-0.031727,0.008693,0.642550,11.846056,-1.581660,-4.822581,0.227566,1.827866,0.000000,-14.648973,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003163,0.001940,0.000331,0.116923,0.145309,-0.025979,-0.086690,0.077912,0.001777,0.001042,0.000337,0.012160,0.030401,0.022556,0.013749,0.078305,0.003188,0.001140,0.000000,0.025133,0.086846,-0.002858,0.000000,0.000000,0.008754,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.619469,0.000000,-4.966966,-0.244556,0.000000,0.787732,-21.480440,-21.480440,-0.071415,-1.967972,0.787732,26.390682,2.143391,-4.966966,-30.395176,0.674760,0.000000,-5.350242,-0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003161,0.001940,0.000331,0.116927,0.145306,-0.044038,-0.086956,0.077912,0.001777,0.001042,0.000337,0.012160,0.030401,-0.002665,0.013929,0.078305,0.003188,0.001140,0.000000,0.025133,0.086846,-0.003308,0.000000,0.000000,0.008753,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.629351,0.000000,-4.982209,-0.258518,0.000000,0.798068,-21.479191,-21.479191,-0.038893,0.031778,0.798068,-3.117517,2.686906,-4.982209,-51.524895,0.775516,0.000000,-6.193218,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003162,0.001939,0.000331,0.116927,0.145302,-0.024164,-0.084799,0.077912,0.001777,0.001042,0.000337,0.012160,0.030401,0.026368,0.011487,0.078305,0.003188,0.001140,0.000000,0.025133,0.086846,0.002053,0.000000,0.000000,0.008752,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.625306,0.000000,-4.858606,-0.223321,0.000000,0.658180,-21.501865,-21.501865,0.048236,-1.127533,0.658180,30.850117,-0.021532,-4.858606,-28.271832,-0.484629,0.000000,3.842495,0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003165,0.001939,0.000331,0.116927,0.145299,-0.022075,-0.081972,0.078106,0.001777,0.001042,0.000337,0.012161,0.030401,0.011207,0.010700,0.078305,0.003188,0.001140,0.000000,0.025133,0.086846,0.000999,0.000000,0.000000,0.008752,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.554945,0.000000,-4.696620,-0.204658,0.000000,0.613090,-21.539549,-21.539549,0.034653,-0.645829,0.613090,13.112050,0.513278,-4.696620,-25.827713,-0.237985,0.000000,1.869380,0.000006,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003165,0.001939,0.000331,0.116930,0.145296,-0.056296,-0.080624,0.078106,0.001777,0.001042,0.000337,0.012161,0.030401,-0.017202,0.011200,0.078257,0.003187,0.001140,0.000000,0.025133,0.086846,-0.001580,0.000000,0.000000,0.008751,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.524355,0.000000,-4.619389,-0.205216,0.000000,0.641684,-21.585041,-21.585041,0.007016,0.816192,0.641684,-20.126902,2.562538,-4.619389,-65.866447,0.367697,0.000000,-2.957493,0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003164,0.001939,0.000331,0.116931,0.145293,-0.007974,-0.077808,0.078523,0.001777,0.001042,0.000337,0.012162,0.030401,-0.004499,0.009869,0.078257,0.003187,0.001140,0.000000,0.025133,0.086846,-0.003794,0.000000,0.000000,0.008750,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.519670,0.000000,-4.458060,-0.200960,0.000000,0.565469,-21.566290,-21.566290,-0.043985,0.808538,0.565469,-5.264385,-2.643619,-4.458060,-9.329449,0.889200,0.000000,-7.102507,0.000006,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003163,0.001939,0.000331,0.116932,0.145289,-0.010942,-0.080518,0.078722,0.001776,0.001042,0.000337,0.012162,0.030401,0.011192,0.011148,0.078257,0.003187,0.001140,0.000000,0.025133,0.086846,0.005919,0.000000,0.000000,0.008749,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.534835,0.000000,-4.613328,-0.200099,0.000000,0.638706,-21.560627,-21.560627,0.043271,-1.010547,0.638706,13.094723,-0.170903,-4.613328,-12.802400,-1.385180,0.000000,11.080163,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003163,0.001939,0.000331,0.116933,0.145285,-0.004957,-0.080722,0.078722,0.001776,0.001042,0.000337,0.012162,0.030401,-0.013301,0.011891,0.078257,0.003187,0.001140,0.000000,0.025133,0.086846,0.003811,0.000000,0.000000,0.008748,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.541036,0.000000,-4.625056,-0.228133,0.000000,0.681280,-21.615318,-21.615318,0.003157,0.887764,0.681280,-15.562610,-0.780412,-4.625056,-5.799313,-0.889160,0.000000,7.135096,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003164,0.001939,0.000331,0.116934,0.145281,0.001513,-0.080824,0.078722,0.001776,0.001042,0.000337,0.012162,0.030401,0.011259,0.011376,0.078257,0.003187,0.001140,0.000000,0.025133,0.086846,-0.007146,0.000000,0.000000,0.008748,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.547753,0.000000,-4.630892,-0.214456,0.000000,0.651823,-21.626869,-21.626869,-0.066392,-0.682479,0.651823,13.172844,-1.205916,-4.630892,1.770020,1.673605,0.000000,-13.376827,-0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003167,0.001939,0.000332,0.116933,0.145276,-0.010110,-0.080665,0.078722,0.001776,0.001042,0.000337,0.012162,0.030401,-0.005144,0.014097,0.078128,0.003187,0.001140,0.000000,0.025133,0.086845,0.003524,0.000000,0.000000,0.008747,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.532187,0.000000,-4.621778,-0.254876,0.000000,0.807703,-21.608780,-21.608780,-0.010299,-0.157454,0.807703,-6.018134,-0.201625,-4.621778,-11.828700,-0.818670,0.000000,6.596520,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003167,0.001939,0.000332,0.116934,0.145272,-0.028651,-0.079669,0.078722,0.001776,0.001042,0.000337,0.012162,0.030401,0.004406,0.012997,0.078219,0.003186,0.001140,0.000000,0.025133,0.086845,0.002878,0.000000,0.000000,0.008746,0.001788,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.512779,0.000000,-4.564713,-0.246305,0.000000,0.744656,-21.632051,-21.632051,0.030218,-0.350997,0.744656,5.155365,1.017578,-4.564713,-33.521408,-0.675185,0.000000,5.388074,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003168,0.001939,0.000332,0.116934,0.145268,-0.020222,-0.080211,0.078722,0.001776,0.001042,0.000337,0.012162,0.030401,0.005888,0.015610,0.078307,0.003186,0.001140,0.000000,0.025133,0.086845,0.002076,0.000000,0.000000,0.008745,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.539751,0.000000,-4.595765,-0.279966,0.000000,0.894383,-21.724257,-21.724257,-0.010783,-1.047845,0.894383,6.889465,-0.519548,-4.595765,-23.659157,-0.483600,0.000000,3.886462,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003168,0.001939,0.000332,0.116935,0.145264,-0.033282,-0.080845,0.078911,0.001776,0.001042,0.000337,0.012162,0.030401,0.010069,0.015283,0.078144,0.003185,0.001140,0.000000,0.025133,0.086844,-0.008673,0.000000,0.000000,0.008745,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.548120,0.000000,-4.632071,-0.298226,0.000000,0.875627,-21.741318,-21.741318,-0.071231,-0.063894,0.875627,11.781210,0.569290,-4.632071,-38.939835,2.029389,0.000000,-16.234962,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001939,0.000332,0.116937,0.145260,-0.048211,-0.081591,0.078911,0.001776,0.001042,0.000337,0.012162,0.030401,0.018824,0.013884,0.078144,0.003185,0.001140,0.000000,0.025133,0.086844,-0.003308,0.000000,0.000000,0.008744,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.561016,0.000000,-4.674803,-0.282290,0.000000,0.795466,-21.701004,-21.701004,0.015933,0.099530,0.795466,22.023676,1.230268,-4.674803,-56.406403,0.768745,0.000000,-6.192971,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003170,0.001939,0.000332,0.116937,0.145256,-0.017585,-0.081679,0.079109,0.001776,0.001042,0.000337,0.012162,0.030401,0.012772,0.016719,0.078006,0.003185,0.001140,0.000000,0.025133,0.086844,0.000214,0.000000,0.000000,0.008743,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.572508,0.000000,-4.679857,-0.302256,0.000000,0.957950,-21.645687,-21.645687,0.016635,-1.297384,0.957950,14.942799,-0.737955,-4.679857,-20.574926,-0.051211,0.000000,0.399817,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003171,0.001939,0.000332,0.116938,0.145252,-0.018179,-0.083042,0.079109,0.001776,0.001042,0.000337,0.012162,0.030401,0.004722,0.014939,0.078006,0.003185,0.001140,0.000000,0.025133,0.086844,0.001092,0.000000,0.000000,0.008742,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.572175,0.000000,-4.757963,-0.292238,0.000000,0.855957,-21.654648,-21.654648,0.020575,0.345227,0.855957,5.524907,0.516486,-4.757963,-21.269667,-0.256378,0.000000,2.044444,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003171,0.001938,0.000332,0.116940,0.145249,-0.013937,-0.079620,0.079109,0.001776,0.001042,0.000337,0.012162,0.030401,-0.004646,0.013874,0.078006,0.003185,0.001140,0.000000,0.025133,0.086844,0.001540,0.000000,0.000000,0.008742,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.551967,0.000000,-4.561869,-0.287076,0.000000,0.794894,-21.652128,-21.652128,-0.011682,1.701885,0.794894,-5.435412,-2.032305,-4.561869,-16.306297,-0.357247,0.000000,2.883295,0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003170,0.001938,0.000332,0.116942,0.145245,0.008050,-0.083719,0.079109,0.001776,0.001042,0.000337,0.012162,0.030401,-0.011265,0.012290,0.078006,0.003185,0.001140,0.000000,0.025133,0.086844,-0.000850,0.000000,0.000000,0.008741,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.582770,0.000000,-4.796730,-0.248979,0.000000,0.704188,-21.647108,-21.647108,-0.021658,1.593703,0.704188,-13.180195,-0.852010,-4.796730,9.418987,0.200786,0.000000,-1.590299,-0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003166,0.001938,0.000332,0.116946,0.145242,-0.042812,-0.087446,0.079109,0.001776,0.001042,0.000337,0.012162,0.030401,0.009338,0.011362,0.077847,0.003184,0.001140,0.000000,0.025133,0.086844,-0.004523,0.000000,0.000000,0.008740,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.640794,0.000000,-5.010287,-0.202823,0.000000,0.650986,-21.620401,-21.620401,-0.023732,-0.867131,0.650986,10.925956,2.449314,-5.010287,-50.089931,1.055809,0.000000,-8.467666,-0.000007,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003171,0.001938,0.000332,0.116945,0.145238,-0.024213,-0.081175,0.079109,0.001776,0.001042,0.000337,0.012162,0.030401,0.005386,0.009704,0.078026,0.003184,0.001140,0.000000,0.025134,0.086843,-0.006255,0.000000,0.000000,0.008740,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.557353,0.000000,-4.650985,-0.172182,0.000000,0.555974,-21.695160,-21.695160,-0.034365,-0.888840,0.555974,6.301549,-0.334138,-4.650985,-28.328653,1.460489,0.000000,-11.708758,0.000009,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003175,0.001938,0.000332,0.116945,0.145234,-0.018102,-0.078324,0.079520,0.001776,0.001042,0.000337,0.012163,0.030402,0.023436,0.011962,0.078026,0.003184,0.001140,0.000000,0.025134,0.086843,0.005960,0.000000,0.000000,0.008739,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.501707,0.000000,-4.487609,-0.211011,0.000000,0.685383,-21.643955,-21.643955,0.015172,-2.075253,0.685383,27.420584,-0.255816,-4.487609,-21.179398,-1.390222,0.000000,11.156996,0.000006,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003175,0.001938,0.000332,0.116945,0.145231,-0.016385,-0.079599,0.080569,0.001774,0.001042,0.000337,0.012164,0.030402,-0.004446,0.015766,0.078026,0.003184,0.001140,0.000000,0.025134,0.086843,0.004322,0.000000,0.000000,0.008738,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.524945,0.000000,-4.560678,-0.302683,0.000000,0.903316,-21.656998,-21.656998,-0.007258,0.413281,0.903316,-5.201451,-0.627614,-4.560678,-19.170330,-1.006747,0.000000,8.090664,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003179,0.001938,0.000332,0.116944,0.145226,-0.007530,-0.077386,0.081097,0.001773,0.001042,0.000337,0.012166,0.030403,0.002592,0.018258,0.078026,0.003184,0.001140,0.000000,0.025134,0.086843,0.003525,0.000000,0.000000,0.008737,0.001787,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.491147,0.000000,-4.433874,-0.336213,0.000000,1.046129,-21.684597,-21.684597,0.010149,-0.602689,1.046129,3.032879,-1.476955,-4.433874,-8.809893,-0.823288,0.000000,6.598140,0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
